id,name,supertype,set_name,number,hp,subtypes,types,rarity,image_url,p_hash
swsh9tg-TG11,Eevee,Pokémon,Brilliant Stars Trainer Gallery,TG11,70,Basic,Colorless,Trainer Gallery Rare Holo,https://images.pokemontcg.io/swsh9tg/TG11_hires.png,eeb2d87a963d0c11
swsh9tg-TG13,Boltund V,Pokémon,Brilliant Stars Trainer Gallery,TG13,200,"Basic,V",Lightning,Rare Holo V,https://images.pokemontcg.io/swsh9tg/TG13_hires.png,818b1b3c5969676b
swsh9tg-TG14,Sylveon V,Pokémon,Brilliant Stars Trainer Gallery,TG14,200,"Basic,V,Rapid Strike",Psychic,Rare Holo V,https://images.pokemontcg.io/swsh9tg/TG14_hires.png,91996fd1493c4a6e
swsh9tg-TG17,Mimikyu VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG17,300,VMAX,Psychic,Rare Holo VMAX,https://images.pokemontcg.io/swsh9tg/TG17_hires.png,96f630fb6ac42626
swsh9tg-TG15,Sylveon VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG15,310,"VMAX,Rapid Strike",Psychic,Rare Holo VMAX,https://images.pokemontcg.io/swsh9tg/TG15_hires.png,c1eb20ff17942617
swsh9tg-TG16,Mimikyu V,Pokémon,Brilliant Stars Trainer Gallery,TG16,160,"Basic,V",Psychic,Rare Holo V,https://images.pokemontcg.io/swsh9tg/TG16_hires.png,c5877af0587c60f8
swsh9tg-TG18,Single Strike Urshifu V,Pokémon,Brilliant Stars Trainer Gallery,TG18,220,"Basic,V,Single Strike",Fighting,Rare Holo V,https://images.pokemontcg.io/swsh9tg/TG18_hires.png,91d153ae0e52763e
swsh9tg-TG19,Single Strike Urshifu VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG19,330,"VMAX,Single Strike",Fighting,Rare Holo VMAX,https://images.pokemontcg.io/swsh9tg/TG19_hires.png,b4d300ebb3d1a3c5
swsh9tg-TG20,Rapid Strike Urshifu V,Pokémon,Brilliant Stars Trainer Gallery,TG20,220,"Basic,V,Rapid Strike",Fighting,Rare Holo V,https://images.pokemontcg.io/swsh9tg/TG20_hires.png,c59152e76b154e4e
swsh9tg-TG22,Umbreon V,Pokémon,Brilliant Stars Trainer Gallery,TG22,200,"Basic,V,Single Strike",Darkness,Rare Holo V,https://images.pokemontcg.io/swsh9tg/TG22_hires.png,c5b51ab333792cd0
swsh9tg-TG21,Rapid Strike Urshifu VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG21,330,"VMAX,Rapid Strike",Fighting,Rare Holo VMAX,https://images.pokemontcg.io/swsh9tg/TG21_hires.png,8aed20d297d07f0b
swsh9tg-TG25,Café Master,Trainer,Brilliant Stars Trainer Gallery,TG25,,Supporter,,Rare Ultra,https://images.pokemontcg.io/swsh9tg/TG25_hires.png,bec5884b96e1833d
swsh9tg-TG24,Acerola's Premonition,Trainer,Brilliant Stars Trainer Gallery,TG24,,Supporter,,Rare Ultra,https://images.pokemontcg.io/swsh9tg/TG24_hires.png,fb1784ec84d986b4
swsh9tg-TG26,Gloria,Trainer,Brilliant Stars Trainer Gallery,TG26,,Supporter,,Rare Ultra,https://images.pokemontcg.io/swsh9tg/TG26_hires.png,bde4c41a87d8c969
swsh9tg-TG23,Umbreon VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG23,310,"VMAX,Single Strike",Darkness,Rare Holo VMAX,https://images.pokemontcg.io/swsh9tg/TG23_hires.png,ad7d91e028c1357b
swsh9tg-TG27,Rapid Strike Style Mustard,Trainer,Brilliant Stars Trainer Gallery,TG27,,"Rapid Strike,Supporter",,Rare Ultra,https://images.pokemontcg.io/swsh9tg/TG27_hires.png,dec9c5321f4ed0e0
swsh9tg-TG28,Single Strike Style Mustard,Trainer,Brilliant Stars Trainer Gallery,TG28,,"Single Strike,Supporter",,Rare Ultra,https://images.pokemontcg.io/swsh9tg/TG28_hires.png,8be785d8cc9cf025
swsh9tg-TG29,Single Strike Urshifu VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG29,330,"VMAX,Single Strike",Fighting,Rare Secret,https://images.pokemontcg.io/swsh9tg/TG29_hires.png,f151b5680ef76861
swsh9tg-TG30,Rapid Strike Urshifu VMAX,Pokémon,Brilliant Stars Trainer Gallery,TG30,330,"VMAX,Rapid Strike",Fighting,Rare Secret,https://images.pokemontcg.io/swsh9tg/TG30_hires.png,d270bf69bd3f0060
swshp-SWSH185,Moltres,Pokémon,SWSH Black Star Promos,SWSH185,120,Basic,Fire,Promo,https://images.pokemontcg.io/swshp/SWSH185_hires.png,be90c24bc33f2c8d
swshp-SWSH186,Lucario,Pokémon,SWSH Black Star Promos,SWSH186,120,Stage 1,Fighting,Promo,https://images.pokemontcg.io/swshp/SWSH186_hires.png,ae34c4cbcbc3f0b0
swshp-SWSH189,Flapple,Pokémon,SWSH Black Star Promos,SWSH189,80,Stage 1,Dragon,Promo,https://images.pokemontcg.io/swshp/SWSH189_hires.png,ae8eecd0d8633391
swshp-SWSH190,Eevee,Pokémon,SWSH Black Star Promos,SWSH190,60,Basic,Colorless,Promo,https://images.pokemontcg.io/swshp/SWSH190_hires.png,e36a1f98989226e7
swshp-SWSH191,Leafeon,Pokémon,SWSH Black Star Promos,SWSH191,110,Stage 1,Grass,Promo,https://images.pokemontcg.io/swshp/SWSH191_hires.png,ea4af0b1b4968f85
swshp-SWSH188,Bibarel,Pokémon,SWSH Black Star Promos,SWSH188,120,Stage 1,Colorless,Promo,https://images.pokemontcg.io/swshp/SWSH188_hires.png,bc3c8c8bc3c2d2bc
swshp-SWSH187,Liepard,Pokémon,SWSH Black Star Promos,SWSH187,100,Stage 1,Darkness,Promo,https://images.pokemontcg.io/swshp/SWSH187_hires.png,eac49e3eb5a5a109
swshp-SWSH198,Pikachu V,Pokémon,SWSH Black Star Promos,SWSH198,190,"Basic,V",Lightning,Promo,https://images.pokemontcg.io/swshp/SWSH198_hires.png,c0ab41845e53737f
swshp-SWSH192,Glaceon,Pokémon,SWSH Black Star Promos,SWSH192,110,Stage 1,Water,Promo,https://images.pokemontcg.io/swshp/SWSH192_hires.png,eae06e87b1b19c8c
swshp-SWSH193,Galarian Obstagoon,Pokémon,SWSH Black Star Promos,SWSH193,170,Stage 2,Darkness,Promo,https://images.pokemontcg.io/swshp/SWSH193_hires.png,ebc1e06abcb4b521
swshp-SWSH199,Lycanroc V,Pokémon,SWSH Black Star Promos,SWSH199,200,"Basic,V",Fighting,Promo,https://images.pokemontcg.io/swshp/SWSH199_hires.png,c1d4023b7f4c68f5
swshp-SWSH200,Corviknight V,Pokémon,SWSH Black Star Promos,SWSH200,210,"Basic,V",Metal,Promo,https://images.pokemontcg.io/swshp/SWSH200_hires.png,c12fc0d36b3961cd
swshp-SWSH204,Arceus V,Pokémon,SWSH Black Star Promos,SWSH204,220,"Basic,V",Colorless,Promo,https://images.pokemontcg.io/swshp/SWSH204_hires.png,c181631e5bf36879
swshp-SWSH202,Sylveon V,Pokémon,SWSH Black Star Promos,SWSH202,200,"Basic,V,Rapid Strike",Psychic,Promo,https://images.pokemontcg.io/swshp/SWSH202_hires.png,c0d1683b6b53366e
swshp-SWSH203,Umbreon V,Pokémon,SWSH Black Star Promos,SWSH203,200,"Basic,V,Single Strike",Darkness,Promo,https://images.pokemontcg.io/swshp/SWSH203_hires.png,d0b348d53d606e3e
swshp-SWSH201,Espeon V,Pokémon,SWSH Black Star Promos,SWSH201,200,"Basic,V",Psychic,Promo,https://images.pokemontcg.io/swshp/SWSH201_hires.png,c0b46f595a594b3a
swshp-SWSH213,Lucario V,Pokémon,SWSH Black Star Promos,SWSH213,210,"Basic,V",Fighting,Promo,https://images.pokemontcg.io/swshp/SWSH213_hires.png,d08143a34b9d6e3f
swshp-SWSH215,Morpeko V-UNION,Pokémon,SWSH Black Star Promos,SWSH215,310,V-UNION,Lightning,Promo,https://images.pokemontcg.io/swshp/SWSH215_hires.png,850c7b71463a5bd6
swshp-SWSH216,Morpeko V-UNION,Pokémon,SWSH Black Star Promos,SWSH216,310,V-UNION,Lightning,Promo,https://images.pokemontcg.io/swshp/SWSH216_hires.png,fb546a242d7f0b0a
swshp-SWSH214,Lucario VSTAR,Pokémon,SWSH Black Star Promos,SWSH214,270,VSTAR,Fighting,Promo,https://images.pokemontcg.io/swshp/SWSH214_hires.png,ae76d1d0a44bb394
swshp-SWSH217,Morpeko V-UNION,Pokémon,SWSH Black Star Promos,SWSH217,310,V-UNION,Lightning,Promo,https://images.pokemontcg.io/swshp/SWSH217_hires.png,85cc63cac9f1599c
swshp-SWSH218,Morpeko V-UNION,Pokémon,SWSH Black Star Promos,SWSH218,310,V-UNION,Lightning,Promo,https://images.pokemontcg.io/swshp/SWSH218_hires.png,96a767e6e808d839
swshp-SWSH219,Boltund V,Pokémon,SWSH Black Star Promos,SWSH219,200,"Basic,V",Lightning,Promo,https://images.pokemontcg.io/swshp/SWSH219_hires.png,c0cbcab56919526f
swshp-SWSH220,Rowlet,Pokémon,SWSH Black Star Promos,SWSH220,60,Basic,Grass,Promo,https://images.pokemontcg.io/swshp/SWSH220_hires.png,ea4ceca1b6b292d8
swshp-SWSH221,Cyndaquil,Pokémon,SWSH Black Star Promos,SWSH221,60,Basic,Fire,Promo,https://images.pokemontcg.io/swshp/SWSH221_hires.png,af0ee761f190989c
swsh10-2,Hisuian Voltorb,Pokémon,Astral Radiance,2,50,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/2_hires.png,be1ea0e1f0584ec7
swsh10-1,Beedrill V,Pokémon,Astral Radiance,1,210,"Basic,V",Grass,Rare Holo V,https://images.pokemontcg.io/swsh10/1_hires.png,c1c0029b7f256b7e
swshp-SWSH222,Oshawott,Pokémon,SWSH Black Star Promos,SWSH222,70,Basic,Water,Promo,https://images.pokemontcg.io/swshp/SWSH222_hires.png,af87e5c8783294a5
swsh10-5,Scyther,Pokémon,Astral Radiance,5,80,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/5_hires.png,eb799c94c6466694
swsh10-3,Hisuian Electrode,Pokémon,Astral Radiance,3,90,Stage 1,Grass,Uncommon,https://images.pokemontcg.io/swsh10/3_hires.png,af36e4c0d81e39e1
swsh10-6,Yanma,Pokémon,Astral Radiance,6,60,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/6_hires.png,eb7ab6949c8c3921
swsh10-7,Yanmega,Pokémon,Astral Radiance,7,120,Stage 1,Grass,Uncommon,https://images.pokemontcg.io/swsh10/7_hires.png,be3cc4c3c86c3497
swsh10-4,Scyther,Pokémon,Astral Radiance,4,90,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/4_hires.png,ea4acc8d3d37b484
swsh10-9,Kricketot,Pokémon,Astral Radiance,9,60,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/9_hires.png,ab5b91d1ec6c24b4
swsh10-8,Heracross,Pokémon,Astral Radiance,8,110,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/8_hires.png,ae7a9898c865e5c5
swsh10-10,Kricketune,Pokémon,Astral Radiance,10,90,Stage 1,Grass,Uncommon,https://images.pokemontcg.io/swsh10/10_hires.png,ea688e9f97c1909c
swsh10-11,Combee,Pokémon,Astral Radiance,11,50,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/11_hires.png,bbd0b43ecc4c2933
swsh10-12,Vespiquen,Pokémon,Astral Radiance,12,120,Stage 1,Grass,Rare,https://images.pokemontcg.io/swsh10/12_hires.png,ef7ed09094246dc3
swsh10-13,Leafeon,Pokémon,Astral Radiance,13,110,Stage 1,Grass,Rare,https://images.pokemontcg.io/swsh10/13_hires.png,eeccb737905848e8
swsh10-14,Shaymin,Pokémon,Astral Radiance,14,70,Basic,Grass,Rare,https://images.pokemontcg.io/swsh10/14_hires.png,ae8e84b0f17b78c1
swsh10-16,Hisuian Lilligant,Pokémon,Astral Radiance,16,110,Stage 1,Grass,Rare Holo,https://images.pokemontcg.io/swsh10/16_hires.png,eac2623bb4958dc9
swsh10-15,Petilil,Pokémon,Astral Radiance,15,50,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/15_hires.png,ce4e34b1f0c8d995
swsh10-17,Hisuian Lilligant V,Pokémon,Astral Radiance,17,200,"Basic,V",Grass,Rare Holo V,https://images.pokemontcg.io/swsh10/17_hires.png,d1a567184a666b7a
swsh10-18,Hisuian Lilligant VSTAR,Pokémon,Astral Radiance,18,260,VSTAR,Grass,Rare Holo VSTAR,https://images.pokemontcg.io/swsh10/18_hires.png,9bb1dc4ea40ad1b9
swsh10-19,Rowlet,Pokémon,Astral Radiance,19,60,Basic,Grass,Common,https://images.pokemontcg.io/swsh10/19_hires.png,ea5a95b1b4263999
swsh10-20,Dartrix,Pokémon,Astral Radiance,20,90,Stage 1,Grass,Uncommon,https://images.pokemontcg.io/swsh10/20_hires.png,af0f94d0d866e1a5
swsh10-23,Cyndaquil,Pokémon,Astral Radiance,23,60,Basic,Fire,Common,https://images.pokemontcg.io/swsh10/23_hires.png,eec6991b953268e8
swsh10-21,Ponyta,Pokémon,Astral Radiance,21,60,Basic,Fire,Common,https://images.pokemontcg.io/swsh10/21_hires.png,cf8eb4b0e06e68f0
swsh10-22,Rapidash,Pokémon,Astral Radiance,22,100,Stage 1,Fire,Rare,https://images.pokemontcg.io/swsh10/22_hires.png,eadab637a4c4c189
swsh10-24,Quilava,Pokémon,Astral Radiance,24,90,Stage 1,Fire,Uncommon,https://images.pokemontcg.io/swsh10/24_hires.png,ebe1381a9e86e466
swsh10-27,Radiant Heatran,Pokémon,Astral Radiance,27,160,"Basic,Radiant",Fire,Radiant Rare,https://images.pokemontcg.io/swsh10/27_hires.png,fb5b6a2cc4a4e4c1
swsh10-26,Heatran VMAX,Pokémon,Astral Radiance,26,330,VMAX,Fire,Rare Holo VMAX,https://images.pokemontcg.io/swsh10/26_hires.png,a6db18c68269ed27
swsh10-25,Heatran V,Pokémon,Astral Radiance,25,220,"Basic,V",Fire,Rare Holo V,https://images.pokemontcg.io/swsh10/25_hires.png,d1934a686f9768e4
swsh10-28,Psyduck,Pokémon,Astral Radiance,28,60,Basic,Water,Common,https://images.pokemontcg.io/swsh10/28_hires.png,ebc3e4243c1e1ce5
swsh10-30,Starmie V,Pokémon,Astral Radiance,30,190,"Basic,V",Water,Rare Holo V,https://images.pokemontcg.io/swsh10/30_hires.png,c5e14a977b506e68
swsh10-31,Swinub,Pokémon,Astral Radiance,31,60,Basic,Water,Common,https://images.pokemontcg.io/swsh10/31_hires.png,aef2f4899c2760e1
swsh10-34,Mantine,Pokémon,Astral Radiance,34,110,Basic,Water,Common,https://images.pokemontcg.io/swsh10/34_hires.png,e2f02c8e9c87b363
swsh10-32,Piloswine,Pokémon,Astral Radiance,32,90,Stage 1,Water,Uncommon,https://images.pokemontcg.io/swsh10/32_hires.png,e4e44f9b94243c5b
swsh10-33,Mamoswine,Pokémon,Astral Radiance,33,180,Stage 2,Water,Rare,https://images.pokemontcg.io/swsh10/33_hires.png,ee78c6c69525b0d2
swsh10-35,Barboach,Pokémon,Astral Radiance,35,60,Basic,Water,Common,https://images.pokemontcg.io/swsh10/35_hires.png,ae9364c0f0a7b569
swsh10-29,Golduck,Pokémon,Astral Radiance,29,100,Stage 1,Water,Uncommon,https://images.pokemontcg.io/swsh10/29_hires.png,efc39a9a9824e4e1
swsh10-36,Whiscash,Pokémon,Astral Radiance,36,120,Stage 1,Water,Uncommon,https://images.pokemontcg.io/swsh10/36_hires.png,eb736ccc9ca2b0a4
swsh10-38,Glaceon,Pokémon,Astral Radiance,38,110,Stage 1,Water,Rare,https://images.pokemontcg.io/swsh10/38_hires.png,ea4ab4b5b4656c85
swsh10-37,Regice,Pokémon,Astral Radiance,37,130,Basic,Water,Rare,https://images.pokemontcg.io/swsh10/37_hires.png,bf98c6c2e1253c96
swsh10-39,Origin Forme Palkia V,Pokémon,Astral Radiance,39,220,"Basic,V",Water,Rare Holo V,https://images.pokemontcg.io/swsh10/39_hires.png,859776496e624b59
swsh10-40,Origin Forme Palkia VSTAR,Pokémon,Astral Radiance,40,280,VSTAR,Water,Rare Holo VSTAR,https://images.pokemontcg.io/swsh10/40_hires.png,8ae69553bc0eb1b1
swsh10-41,Oshawott,Pokémon,Astral Radiance,41,70,Basic,Water,Common,https://images.pokemontcg.io/swsh10/41_hires.png,efd38684706878cd
swsh10-43,Hisuian Basculin,Pokémon,Astral Radiance,43,50,Basic,Water,Common,https://images.pokemontcg.io/swsh10/43_hires.png,eef3329494c66169
swsh10-44,Hisuian Basculegion,Pokémon,Astral Radiance,44,120,Stage 1,Water,Rare,https://images.pokemontcg.io/swsh10/44_hires.png,be3ae4c1c1636ea4
swsh10-46,Radiant Greninja,Pokémon,Astral Radiance,46,130,"Basic,Radiant",Water,Radiant Rare,https://images.pokemontcg.io/swsh10/46_hires.png,eee2b0989d2dc4c6
swsh10-42,Dewott,Pokémon,Astral Radiance,42,90,Stage 1,Water,Uncommon,https://images.pokemontcg.io/swsh10/42_hires.png,fa7ae485951f38c0
swsh10-47,Bergmite,Pokémon,Astral Radiance,47,70,Basic,Water,Common,https://images.pokemontcg.io/swsh10/47_hires.png,eed03a43e1a5b41e
swsh10-45,Keldeo,Pokémon,Astral Radiance,45,110,Basic,Water,Rare Holo,https://images.pokemontcg.io/swsh10/45_hires.png,eee0b4b59d4c48d8
swsh10-48,Hisuian Avalugg,Pokémon,Astral Radiance,48,140,Stage 1,Water,Rare,https://images.pokemontcg.io/swsh10/48_hires.png,aed07a4af4e4a11b
swsh10-49,Galarian Mr. Rime V,Pokémon,Astral Radiance,49,210,"Basic,V,Fusion Strike",Water,Rare Holo V,https://images.pokemontcg.io/swsh10/49_hires.png,d0f54f831b736254
swsh10-50,Luxray V,Pokémon,Astral Radiance,50,210,"Basic,V",Lightning,Rare Holo V,https://images.pokemontcg.io/swsh10/50_hires.png,c161ca9a67c7693c
swsh10-54,Hisuian Typhlosion VSTAR,Pokémon,Astral Radiance,54,260,VSTAR,Psychic,Rare Holo VSTAR,https://images.pokemontcg.io/swsh10/54_hires.png,ebe23c5ca50d95b0
swsh10-56,Togetic,Pokémon,Astral Radiance,56,80,Stage 1,Psychic,Uncommon,https://images.pokemontcg.io/swsh10/56_hires.png,9ec46c6a7ca4e869
swsh10-51,Regieleki,Pokémon,Astral Radiance,51,130,Basic,Lightning,Rare,https://images.pokemontcg.io/swsh10/51_hires.png,ae2e68f9d096b485
swsh10-52,Hisuian Typhlosion,Pokémon,Astral Radiance,52,150,Stage 2,Psychic,Rare Holo,https://images.pokemontcg.io/swsh10/52_hires.png,aecce36379099896
swsh10-57,Togekiss,Pokémon,Astral Radiance,57,130,Stage 2,Psychic,Rare Holo,https://images.pokemontcg.io/swsh10/57_hires.png,fad0a42e6e6ad294
swsh10-53,Hisuian Typhlosion V,Pokémon,Astral Radiance,53,210,"Basic,V",Psychic,Rare Holo V,https://images.pokemontcg.io/swsh10/53_hires.png,c0bd61886ee772b8
swsh10-55,Togepi,Pokémon,Astral Radiance,55,50,Basic,Psychic,Common,https://images.pokemontcg.io/swsh10/55_hires.png,af85a73a38b0686e
swsh10-58,Misdreavus,Pokémon,Astral Radiance,58,60,Basic,Psychic,Common,https://images.pokemontcg.io/swsh10/58_hires.png,abad9f9ad4606862
swsh10-60,Ralts,Pokémon,Astral Radiance,60,70,Basic,Psychic,Common,https://images.pokemontcg.io/swsh10/60_hires.png,ae84b678d80e4e4f
swsh10-59,Mismagius,Pokémon,Astral Radiance,59,90,Stage 1,Psychic,Rare,https://images.pokemontcg.io/swsh10/59_hires.png,ee4ac99994b4a6c3
swsh10-62,Gallade,Pokémon,Astral Radiance,62,160,Stage 2,Psychic,Rare Holo,https://images.pokemontcg.io/swsh10/62_hires.png,ea6ae1b49c9c9591
swsh10-61,Kirlia,Pokémon,Astral Radiance,61,90,Stage 1,Psychic,Uncommon,https://images.pokemontcg.io/swsh10/61_hires.png,be1eb7e0c0d0f883
swsh10-63,Drifloon,Pokémon,Astral Radiance,63,60,Basic,Psychic,Common,https://images.pokemontcg.io/swsh10/63_hires.png,fa98390bc1e7e4a4
swsh10-66,Mesprit,Pokémon,Astral Radiance,66,70,Basic,Psychic,Rare Holo,https://images.pokemontcg.io/swsh10/66_hires.png,be9b616aecc0c4c5
swsh10-67,Azelf,Pokémon,Astral Radiance,67,70,Basic,Psychic,Uncommon,https://images.pokemontcg.io/swsh10/67_hires.png,eac02f2f1e91d85a
swsh10-65,Uxie,Pokémon,Astral Radiance,65,70,Basic,Psychic,Uncommon,https://images.pokemontcg.io/swsh10/65_hires.png,facb3b28a4a4e4c6
swsh10-64,Drifblim,Pokémon,Astral Radiance,64,110,Stage 1,Psychic,Uncommon,https://images.pokemontcg.io/swsh10/64_hires.png,eecc3d38d0c27227
swsh10-68,Diancie,Pokémon,Astral Radiance,68,90,Basic,Psychic,Rare Holo,https://images.pokemontcg.io/swsh10/68_hires.png,da5a3e3ca4e0e0e6
swsh10-69,Wyrdeer,Pokémon,Astral Radiance,69,140,Stage 1,Psychic,Rare Holo,https://images.pokemontcg.io/swsh10/69_hires.png,bf9ee4e068695a12
swsh10-70,Hisuian Growlithe,Pokémon,Astral Radiance,70,80,Basic,Fighting,Common,https://images.pokemontcg.io/swsh10/70_hires.png,eb939e0ce4607a87
swsh10-71,Hisuian Arcanine,Pokémon,Astral Radiance,71,150,Stage 1,Fighting,Rare,https://images.pokemontcg.io/swsh10/71_hires.png,eb6be1d0d056d494
swsh10-72,Machamp V,Pokémon,Astral Radiance,72,220,"Basic,V",Fighting,Rare Holo V,https://images.pokemontcg.io/swsh10/72_hires.png,c19b59f4624b7c34
swsh10-74,Sudowoodo,Pokémon,Astral Radiance,74,110,Basic,Fighting,Common,https://images.pokemontcg.io/swsh10/74_hires.png,bb39e8c6c6c2660e
swsh10-73,Machamp VMAX,Pokémon,Astral Radiance,73,330,VMAX,Fighting,Rare Holo VMAX,https://images.pokemontcg.io/swsh10/73_hires.png,b4ee04d998432f7a
swsh10-78,Lucario V,Pokémon,Astral Radiance,78,210,"Basic,V",Fighting,Rare Holo V,https://images.pokemontcg.io/swsh10/78_hires.png,91916ec969f06e6a
swsh10-75,Regirock,Pokémon,Astral Radiance,75,130,Basic,Fighting,Rare,https://images.pokemontcg.io/swsh10/75_hires.png,fbb18c2ce0c2d29e
swsh10-76,Cranidos,Pokémon,Astral Radiance,76,90,Stage 1,Fighting,Uncommon,https://images.pokemontcg.io/swsh10/76_hires.png,eb3ab4d0c1c3999c
swsh10-77,Rampardos,Pokémon,Astral Radiance,77,170,Stage 2,Fighting,Rare Holo,https://images.pokemontcg.io/swsh10/77_hires.png,ee6a989195a764b8
swsh10-80,Hippowdon,Pokémon,Astral Radiance,80,150,Stage 1,Fighting,Uncommon,https://images.pokemontcg.io/swsh10/80_hires.png,bfb4c64ac1931a5a
swsh10-79,Hippopotas,Pokémon,Astral Radiance,79,100,Basic,Fighting,Common,https://images.pokemontcg.io/swsh10/79_hires.png,ea5ae0e1ad1d1e92
swsh10-81,Radiant Hawlucha,Pokémon,Astral Radiance,81,90,"Basic,Radiant",Fighting,Radiant Rare,https://images.pokemontcg.io/swsh10/81_hires.png,eaf23c1cc5c3622e
swsh10-82,Hisuian Decidueye,Pokémon,Astral Radiance,82,160,Stage 2,Fighting,Rare Holo,https://images.pokemontcg.io/swsh10/82_hires.png,ebb2b718d0ccc4c6
swsh10-84,Hisuian Decidueye VSTAR,Pokémon,Astral Radiance,84,270,VSTAR,Fighting,Rare Holo VSTAR,https://images.pokemontcg.io/swsh10/84_hires.png,abb495cae21a94b9
swsh10-86,Kleavor,Pokémon,Astral Radiance,86,140,Stage 1,Fighting,Rare Holo,https://images.pokemontcg.io/swsh10/86_hires.png,ea68a4b5919ec6c3
swsh10-85,Kleavor,Pokémon,Astral Radiance,85,140,Stage 1,Fighting,Rare,https://images.pokemontcg.io/swsh10/85_hires.png,fb7bc0cccc04a595
swsh10-88,Hisuian Qwilfish,Pokémon,Astral Radiance,88,80,Basic,Darkness,Common,https://images.pokemontcg.io/swsh10/88_hires.png,ba95ad2fc4c0e06e
swsh10-87,Kleavor V,Pokémon,Astral Radiance,87,210,"Basic,V",Fighting,Rare Holo V,https://images.pokemontcg.io/swsh10/87_hires.png,c5b51a4a4e8c6af9
swsh10-89,Hisuian Qwilfish,Pokémon,Astral Radiance,89,80,Basic,Darkness,Common,https://images.pokemontcg.io/swsh10/89_hires.png,af85a466f80b3e2c
swsh10-83,Hisuian Decidueye V,Pokémon,Astral Radiance,83,220,"Basic,V",Fighting,Rare Holo V,https://images.pokemontcg.io/swsh10/83_hires.png,c0aa41d15f5d6d69
swsh10-91,Hisuian Overqwil,Pokémon,Astral Radiance,91,130,Stage 1,Darkness,Rare,https://images.pokemontcg.io/swsh10/91_hires.png,eac0e1679c9c3d25
swsh10-90,Hisuian Overqwil,Pokémon,Astral Radiance,90,130,Stage 1,Darkness,Uncommon,https://images.pokemontcg.io/swsh10/90_hires.png,eac0b13fbd858c0e
swsh10-93,Hisuian Sneasler,Pokémon,Astral Radiance,93,120,Stage 1,Darkness,Rare Holo,https://images.pokemontcg.io/swsh10/93_hires.png,eec0f42fa58d1a1a
swsh10-92,Hisuian Sneasel,Pokémon,Astral Radiance,92,70,Basic,Darkness,Common,https://images.pokemontcg.io/swsh10/92_hires.png,eec0a52bb9881e3e
swsh10-95,Poochyena,Pokémon,Astral Radiance,95,60,Basic,Darkness,Common,https://images.pokemontcg.io/swsh10/95_hires.png,eec4a12bb5c4e427
swsh10-94,Hisuian Sneasler V,Pokémon,Astral Radiance,94,190,"Basic,V",Darkness,Rare Holo V,https://images.pokemontcg.io/swsh10/94_hires.png,80957de86a65277a
swsh10-98,Darkrai V,Pokémon,Astral Radiance,98,210,"Basic,V",Darkness,Rare Holo V,https://images.pokemontcg.io/swsh10/98_hires.png,85c37c747473626a
swsh10-97,Absol,Pokémon,Astral Radiance,97,100,Basic,Darkness,Rare Holo,https://images.pokemontcg.io/swsh10/97_hires.png,bf91876b70e0686c
swsh10-101,Hisuian Samurott V,Pokémon,Astral Radiance,101,220,"Basic,V",Darkness,Rare Holo V,https://images.pokemontcg.io/swsh10/101_hires.png,94e86bf170652f4a
swsh10-99,Darkrai VSTAR,Pokémon,Astral Radiance,99,270,VSTAR,Darkness,Rare Holo VSTAR,https://images.pokemontcg.io/swsh10/99_hires.png,aea49fd83010b7a7
swsh10-96,Mightyena,Pokémon,Astral Radiance,96,110,Stage 1,Darkness,Rare,https://images.pokemontcg.io/swsh10/96_hires.png,afb5a568c8cac253
